0,0000	0,00000
0,0000	0,00000
0,0000	0,00000
0,0000	0,00000
0,0000	0,00000
0,0000	0,02089
1,0000	0,00000
1,0000	0,00000
1,0000	0,00000
1,0000	0,00000
1,0000	0,00000
1,0000	0,02089
2,0000	0,00000
2,0000	0,00000
2,0000	0,00000
2,0000	0,00000
2,0000	0,00000
2,0000	0,02089
3,0000	0,00000
3,0000	0,00000
3,0000	0,00000
3,0000	0,00000
3,0000	0,00000
3,0000	0,02089
4,0000	0,00000
4,0000	0,00000
4,0000	0,00000
4,0000	0,00000
4,0000	0,00000
4,0000	0,02089
